RAJ2000,DEJ2000,Flux_mJy,comment
133.859542,32.35825,29.2,
171.172167,32.358806,23.7,
172.641042,32.360944,400.0,
145.274917,32.362694,381.0,
144.85341699999995,32.363306,22.7,
137.098833,32.364667,19.2,
170.566125,32.365028,16.3,
138.541042,32.367,16.8,
135.285375,32.369,140.1,
139.952458,32.3725,33.5,
130.296542,32.372806,99.8,
141.821208,32.375861,21.5,
152.219417,32.376611,16.2,
127.309625,32.377778,19.3,
131.549375,32.378722,18.6,
157.136458,32.379083,38.0,
139.17700000000002,32.379306,33.7,
126.892875,32.380056,22.6,
144.669958,32.380722,27.0,
148.129042,32.383167,16.2,
174.943292,32.390471999999995,186.0,
126.032167,32.391583000000004,17.2,
168.981167,32.393861,70.8,
135.093583,32.399916999999995,49.6,
127.750042,32.402221999999995,24.8,
137.775958,32.402611,25.2,
168.586375,32.404222,56.0,
157.496208,32.405389,96.3,
156.511833,32.405944,23.0,
127.719292,32.408028,17.6,
127.838875,32.408278,53.5,
154.27279199999995,32.408611,30.6,
125.104792,32.408639,47.5,
173.30058300000005,32.4105,42.8,
128.800958,32.410611,20.8,
130.304,32.416583,530.7,
142.717458,32.419194,21.9,
130.278583,32.4205,106.7,
139.531083,32.424722,116.5,
163.741,32.424861,67.1,
153.312917,32.426972,65.5,
154.731458,32.42725,15.4,
148.958375,32.427944000000004,64.3,
148.366833,32.430667,140.8,
173.841042,32.431333,23.2,
174.846417,32.440694,34.9,
146.326417,32.441806,22.4,
158.666125,32.44525,27.2,
128.124,32.449139,140.3,
158.4095,32.450139,125.6,
153.915625,32.450611,109.0,
151.134125,32.451471999999995,16.5,
154.91845800000004,32.451667,21.5,
127.680875,32.451889,67.7,
145.443292,32.452472,137.5,
163.53133300000005,32.453639,15.3,
164.733625,32.456417,30.5,
151.487542,32.459556,30.3,
138.76208300000002,32.459583,23.2,
136.82929199999998,32.459806,83.6,
160.921708,32.4605,21.5,
129.521625,32.460611,92.4,
155.414583,32.461028000000006,281.9,
137.024167,32.462972,21.8,
129.541792,32.465556,67.1,
154.3085,32.46675,47.8,
161.40858300000005,32.469417,27.8,
171.142375,32.472056,37.8,
171.381417,32.472556,18.1,
174.76095800000004,32.473583000000005,29.1,
127.1445,32.474083,47.0,
174.799542,32.474889000000005,16.3,
134.0945,32.476194,25.3,
130.75675,32.47975,23.9,
144.405667,32.481917,58.3,
170.115875,32.482611,15.9,
162.2825,32.484833,15.9,
167.07691699999995,32.488278,109.2,
150.016292,32.489194,38.7,
160.911125,32.490167,26.2,
132.19125,32.493472,22.3,
151.403292,32.494194,15.1,
166.320083,32.495639000000004,17.4,
167.440417,32.49675,31.3,
159.953875,32.50025,17.0,
154.539333,32.501971999999995,108.2,
125.520875,32.501999999999995,46.0,
151.040708,32.502806,18.8,
153.105458,32.503083000000004,62.1,
160.85333300000005,32.503861,45.0,
156.49533300000004,32.50525,17.5,
146.28025,32.508333,31.4,
135.75104199999998,32.509583,81.9,
172.010208,32.513222,580.2,
166.994125,32.5135,72.4,
145.005,32.513667,15.4,
157.58525,32.514806,257.9,
157.560417,32.516944,30.1,
168.946583,32.518472,30.8,
140.396958,32.519139,82.9,
144.11225,32.521306,47.5,
164.690958,32.52225,20.0,
159.075333,32.52325,20.9,
146.32333300000005,32.526472,31.5,
140.503625,32.527,16.2,
157.04933300000005,32.527028,26.4,
159.36670800000005,32.527806,16.9,
155.458708,32.529056,126.3,
143.144,32.529944,677.1,
153.791958,32.531306,41.8,
129.419708,32.532472,24.5,
128.982417,32.5365,82.3,
161.243833,32.537222,25.4,
140.60804199999998,32.539639,317.2,
130.11825,32.540111,22.5,
174.563375,32.543444,90.0,
165.517292,32.543944,85.8,
144.18725,32.544722,20.7,
163.213208,32.547389,56.0,
161.14058300000005,32.550083,60.7,
137.303792,32.55327800000001,349.5,
135.20925,32.555528,15.1,
145.21045800000005,32.558972,41.3,
145.494583,32.559166999999995,21.2,
172.03225,32.562,28.7,
169.929458,32.562111,27.1,
144.242292,32.56325,58.1,
153.764708,32.568528,26.7,
125.275542,32.569111,41.4,
174.414375,32.569666999999995,19.8,
128.25725,32.571778,20.7,
128.850542,32.572111,24.8,
167.03125,32.57975,15.9,
152.929167,32.579917,17.1,
158.293375,32.582221999999994,15.7,
171.170167,32.585667,127.4,
155.219125,32.587667,148.0,
150.95908300000005,32.588056,17.8,
160.707583,32.592194,95.9,
131.135625,32.595083,56.7,
169.250167,32.597472,17.5,
134.099042,32.597806,45.4,
163.452625,32.60125,90.3,
138.770167,32.602278000000005,36.1,
164.282792,32.603139,92.8,
151.532042,32.607694,473.8,
171.216708,32.608444,17.2,
158.68675,32.611,24.7,
140.99025,32.613889,28.7,
132.86420800000002,32.618361,72.1,
169.17475,32.618472,89.8,
156.437917,32.624972,20.7,
135.109542,32.625444,21.9,
145.024333,32.62775,15.1,
132.760458,32.631944,40.3,
144.45208300000004,32.632583000000004,55.3,
169.812833,32.633778,19.1,
126.126417,32.635111,21.6,
160.328542,32.636639,48.0,
147.200583,32.636722,45.8,
165.69525,32.638000000000005,15.1,
168.17779199999995,32.642667,20.4,
156.424375,32.645194000000004,18.9,
150.22925,32.646194,46.3,
146.704708,32.648222,196.1,
134.455083,32.649722,150.5,
145.503875,32.651806,16.4,
132.658042,32.655556,36.0,
147.813583,32.659667,18.2,
150.212875,32.660111,24.9,
146.67783300000005,32.66025,85.2,
169.135167,32.661611,25.5,
142.303292,32.661944,20.9,
170.639333,32.661972,17.8,
147.08516699999996,32.664694,165.5,
170.439042,32.665028,25.7,
174.082,32.665361,25.0,
145.15983300000005,32.668,30.5,
137.571667,32.668944,38.9,
164.777375,32.669806,18.0,
137.815792,32.67375,35.0,
162.546875,32.674111,32.6,
147.23825,32.67527800000001,30.7,
141.38466699999995,32.680889,16.8,
133.303417,32.687917,22.2,
174.147458,32.687944,25.7,
168.662,32.692611,109.9,
166.075042,32.694611,19.5,
168.882458,32.69475,48.8,
154.8295,32.696889,629.9,
125.498208,32.698778000000004,70.3,
172.363917,32.699917,16.5,
164.812667,32.700444,23.4,
165.617083,32.703139,45.5,
163.642708,32.707556,33.5,
152.134292,32.707778000000005,79.9,
125.834208,32.71125,15.7,
125.606833,32.712111,16.5,
135.00120800000002,32.7155,19.7,
164.227667,32.716722,23.6,
153.398417,32.717556,20.7,
152.96395800000005,32.719639,52.3,
133.73683300000002,32.721389,87.4,
172.137583,32.723,249.7,
143.156375,32.72325,32.2,
166.160833,32.724861,198.6,
126.551125,32.730971999999994,47.7,
170.742542,32.731361,25.7,
126.138792,32.73375,19.8,
150.990125,32.734361,428.5,
131.71033300000002,32.734417,17.3,
125.897708,32.735278,21.1,
157.714375,32.736667,17.2,
172.99175,32.73825,17.7,
141.947125,32.741028,26.1,
146.75591699999995,32.744639,162.4,
130.492583,32.745583,19.5,
161.82329199999995,32.747167,17.7,
133.914792,32.748194,84.2,
136.236917,32.749139,51.9,
144.59025,32.754639000000005,15.2,
137.792875,32.758639,65.0,
140.43275,32.758806,81.7,
141.919875,32.759194,28.8,
126.048958,32.759722,21.9,
148.93125,32.76025,29.9,
161.31620800000005,32.764306,21.9,
172.439875,32.764306,25.5,
173.342167,32.764333,46.8,
163.368042,32.766583000000004,24.1,
135.988542,32.766721999999994,44.0,
132.43975,32.770083,23.5,
166.748417,32.77275,27.0,
150.14195800000005,32.773610999999995,19.3,
155.90383300000005,32.77425,22.5,
145.776375,32.775389000000004,46.8,
150.57675,32.77725,21.1,
170.830792,32.778833,19.7,
146.529667,32.779278000000005,18.9,
143.78858300000005,32.78,16.9,
166.07204199999995,32.781528,27.7,
145.808875,32.782222,27.4,
145.82875,32.783167,17.4,
149.213875,32.783556,36.7,
158.523833,32.784111,52.6,
152.15375,32.784444,15.1,
156.030958,32.784667,15.6,
166.847375,32.785639,16.8,
167.50829199999995,32.785889000000005,21.9,
141.554417,32.787639,274.2,
164.826083,32.788111,129.6,
166.07175,32.795972,30.8,
146.964625,32.797971999999994,22.4,
143.068375,32.801917,16.8,
159.10079199999996,32.802361,116.1,
150.519458,32.803583,65.0,
152.773375,32.8045,156.5,
138.589625,32.806639000000004,16.1,
170.784208,32.807417,16.5,
156.666292,32.807889,27.1,
152.79575,32.814806,29.4,
171.0045,32.815028000000005,53.2,
159.366875,32.8155,44.6,
156.26429199999995,32.818944,37.3,
128.263,32.820889,223.9,
149.27525,32.823806,24.2,
147.81129199999995,32.824861,56.4,
151.088625,32.825556,16.8,
135.216042,32.827222,125.6,
142.80891699999995,32.830528,15.0,
144.892875,32.831222,24.1,
138.78129199999998,32.833361,19.5,
155.99883300000005,32.833444,18.7,
130.54345800000002,32.833721999999995,24.1,
170.754875,32.840667,17.4,
169.80783300000004,32.844583,22.1,
171.736583,32.845083,29.5,
136.362708,32.846444,44.9,
152.15883300000004,32.853306,19.5,
153.024375,32.857917,17.8,
141.387583,32.858528,47.4,
167.480458,32.864111,42.0,
174.153292,32.868917,39.9,
154.047542,32.869528,26.1,
146.884042,32.872389,22.0,
149.365125,32.872471999999995,58.1,
130.5,32.873944,20.9,
145.419875,32.877666999999995,165.6,
136.112125,32.880528000000005,47.4,
167.882542,32.882083,253.2,
151.64525,32.883028,33.6,
160.91875,32.883778,198.8,
129.685792,32.886111,120.5,
138.928125,32.888417,34.0,
132.652375,32.892028,32.7,
150.76929199999995,32.894694,26.7,
131.804,32.897083,64.7,
132.698083,32.899556,26.5,
141.355125,32.899611,15.1,
160.536625,32.900917,29.5,
130.790292,32.901139,40.0,
162.942833,32.901472,69.2,
152.496042,32.902806,22.2,
174.177292,32.903472,30.8,
134.457167,32.907389,16.5,
158.6475,32.908639,15.9,
146.786625,32.910333,235.1,
145.728667,32.91125,21.4,
143.41525,32.912639,41.4,
126.875958,32.913028000000004,32.1,
127.458,32.915028,42.4,
133.338125,32.916778,490.2,
169.8465,32.918806,29.9,
139.962958,32.919778,92.8,
174.817667,32.919806,16.3,
165.961333,32.921111,18.8,
132.32275,32.922444,97.4,
169.87508300000005,32.923056,15.4,
141.954917,32.924361,22.0,
158.704208,32.926,132.4,
168.289417,32.9285,25.6,
174.358583,32.929528000000005,43.5,
141.86545800000005,32.933,28.4,
162.226917,32.933222,21.9,
139.976708,32.933417,21.7,
148.38275,32.937111,18.3,
135.38125,32.939806,52.1,
127.402458,32.943639000000005,19.1,
152.817958,32.944,46.4,
167.939042,32.948056,18.0,
135.80725,32.948139000000005,15.7,
157.214292,32.949778,40.8,
163.046583,32.950611,32.7,
162.997125,32.953556,30.0,
133.084625,32.954139,77.1,
138.470708,32.954833,20.3,
152.751292,32.955110999999995,103.7,
136.895083,32.956306,46.8,
137.378125,32.957221999999994,25.3,
171.084125,32.961861,45.6,
128.64891699999998,32.962833,15.0,
170.146875,32.962917,92.5,
130.10108300000002,32.963361,227.0,
163.961125,32.963972,16.8,
170.520542,32.964194,52.0,
133.724167,32.964778,22.9,
161.38233300000005,32.968806,54.6,
168.628375,32.973694,16.7,
126.927167,32.978333,18.3,
159.424417,32.980139,66.5,
169.968583,32.98125,24.1,
162.458625,32.982056,78.7,
143.53479199999995,32.982167,71.2,
135.794208,32.982361,61.1,
172.940292,32.982639,17.8,
141.883708,32.984639,58.1,
172.96099999999996,32.985778,33.1,
156.594542,32.985806,49.8,
126.041667,32.986333,15.5,
146.184417,32.986833000000004,42.7,
163.993458,32.987917,50.4,
165.667875,32.989333,23.7,
162.47975,32.990111,27.3,
152.933042,32.994694,15.6,
127.454833,32.995083,23.3,
138.815667,32.996666999999995,109.9,
156.097833,32.998056,19.7,
128.611292,33.001111,90.0,
131.340417,33.00325,33.8,
145.88925,33.003972,60.7,
167.860833,33.005278000000004,20.1,
146.869,33.005333,18.7,
148.162792,33.005472,17.8,
125.508958,33.012333,28.4,
127.707833,33.012389,19.9,
133.060333,33.014861,63.4,
134.589333,33.016,151.0,
155.21525,33.020694,15.6,
136.233667,33.022389000000004,18.1,
163.757833,33.023610999999995,29.0,
165.69625,33.023722,17.4,
160.975125,33.02475,15.1,
157.600042,33.024778000000005,23.4,
141.11700000000005,33.025639,227.0,
152.827625,33.027972,23.5,
168.67429199999995,33.033083000000005,578.2,
172.504125,33.033194,51.7,
142.258083,33.033611,34.8,
144.579875,33.036916999999995,49.7,
151.010917,33.038944,43.7,
168.734708,33.040139,99.3,
157.808333,33.042583,28.3,
137.55625,33.045583,64.0,
168.791333,33.045917,248.2,
167.46475,33.050306,15.2,
161.226208,33.052028,20.9,
150.29208300000005,33.053722,21.4,
141.746167,33.059056,27.9,
134.88341699999998,33.069944,169.1,
156.330625,33.071889,25.8,
130.27420800000002,33.073444,33.4,
146.250833,33.076111,26.6,
140.553208,33.078944,19.9,
125.416667,33.07925,20.3,
144.396292,33.079889,19.6,
168.19975,33.081472,18.7,
157.430125,33.087861,25.5,
156.206292,33.088806,19.1,
131.99866699999998,33.089083,21.5,
142.555417,33.089167,115.3,
152.46379199999996,33.091472,57.4,
163.656125,33.095944,57.6,
147.2465,33.098694,78.7,
131.954042,33.101417,20.4,
134.479208,33.101444,40.1,
169.583708,33.101917,32.6,
166.528708,33.103972,112.5,
161.943667,33.104806,47.8,
130.101,33.107778,20.1,
160.216542,33.108028000000004,186.7,
133.431,33.110694,46.5,
149.06241699999995,33.110833,28.9,
130.586083,33.11577800000001,26.9,
147.71325,33.118833,16.1,
146.85933300000005,33.121472,30.4,
160.208333,33.121778000000006,169.4,
137.390875,33.12225,15.0,
149.612875,33.12425,31.0,
142.53475,33.12575,21.6,
133.498333,33.143528,81.6,
166.305125,33.145,96.8,
133.042167,33.146139,23.8,
150.6835,33.1465,27.1,
139.691875,33.146556,34.3,
134.0785,33.147083,123.2,
125.55925,33.147417,41.3,
166.07299999999995,33.147917,16.9,
160.450875,33.14825,290.3,
160.805,33.149361,41.8,
160.827417,33.149444,34.8,
146.545167,33.151111,351.5,
164.800042,33.151222,24.9,
161.392333,33.152556,112.1,
159.689167,33.15425,23.9,
143.0175,33.15525,73.7,
153.047583,33.157139,194.4,
145.56383300000005,33.158361,101.4,
148.886125,33.160222,76.8,
154.989958,33.161972,147.4,
163.61625,33.162139,17.6,
161.46533300000004,33.163194,15.4,
162.254458,33.163528,63.7,
129.212042,33.166056,46.2,
171.985958,33.166583,27.0,
135.47025,33.169583,29.8,
135.6495,33.17375,379.5,
152.385,33.176860999999995,68.0,
164.212875,33.180861,91.3,
148.8995,33.181111,202.9,
152.440292,33.182139,99.2,
126.091458,33.183417,22.4,
143.840125,33.187083,17.4,
128.203875,33.191917,15.8,
166.397208,33.192056,76.4,
147.69275,33.193111,17.7,
133.211458,33.194611,23.0,
128.1285,33.195778000000004,26.9,
159.66625,33.200222,21.5,
171.689417,33.201806,69.1,
137.224125,33.202889,39.3,
163.435417,33.206583,52.6,
162.855083,33.208694,159.8,
140.087333,33.211361,139.7,
131.246208,33.211861,31.3,
137.955208,33.216278,19.1,
153.143708,33.217778,18.3,
149.250917,33.218583,22.0,
144.039,33.219,57.9,
140.961875,33.21975,18.8,
134.362583,33.22125,20.9,
157.610042,33.224583,124.8,
151.067667,33.226528,45.6,
162.34004199999995,33.229944,52.7,
157.20070800000005,33.241778000000004,16.5,
157.469667,33.248861,81.6,
132.148792,33.256556,19.6,
135.443333,33.257028000000005,21.4,
157.120958,33.260389,15.2,
127.213458,33.264778,19.2,
161.781417,33.265083000000004,21.8,
130.179292,33.265417,48.5,
157.9415,33.266944,15.0,
132.827958,33.269889,97.1,
142.441708,33.271944,40.4,
133.339792,33.275110999999995,29.1,
127.595,33.275139,22.3,
165.422708,33.275472,16.3,
173.3495,33.276,16.6,
155.169917,33.277916999999995,33.7,
136.232167,33.278194,17.6,
160.20375,33.278278,234.8,
151.655167,33.278417,46.4,
165.322708,33.279778,122.0,
152.571208,33.281639,80.1,
172.31016699999995,33.282056,58.0,
131.461667,33.282389,15.2,
136.141,33.2825,62.5,
133.41275,33.284028,18.8,
167.647125,33.286833,28.8,
140.380875,33.293889,22.7,
151.655833,33.295,110.9,
169.95545800000005,33.295556,41.8,
173.540583,33.297917,58.9,
151.20558300000005,33.297971999999994,31.6,
127.919375,33.299917,37.8,
165.407917,33.300472,28.6,
173.384375,33.301722,746.8,
168.248042,33.303528,57.4,
139.9035,33.314583,17.2,
133.949958,33.316278000000004,20.2,
167.85929199999995,33.319361,22.6,
166.81870800000004,33.320333000000005,19.6,
160.997333,33.320667,20.4,
136.070542,33.321139,49.9,
134.517792,33.324806,15.7,
137.754125,33.324861,100.7,
170.836292,33.329611,17.3,
166.18141699999995,33.332556,31.5,
158.82445800000005,33.33525,25.0,
145.839458,33.3355,25.7,
128.245292,33.336333,90.9,
151.429417,33.339194,22.5,
144.555625,33.33925,43.1,
136.094417,33.342972,17.1,
157.097583,33.343278000000005,45.2,
142.61775,33.343416999999995,99.7,
152.94025,33.344306,16.4,
167.433167,33.345917,83.6,
141.886583,33.346917,15.9,
166.72495800000004,33.347389,24.6,
134.973667,33.348,25.4,
159.169333,33.351889,22.8,
136.221917,33.353889,22.4,
171.459458,33.361778,36.9,
169.922042,33.363778,38.9,
144.489833,33.365666999999995,35.3,
148.060417,33.366833,17.6,
128.34716699999998,33.367639000000004,27.6,
141.633542,33.369694,15.3,
156.731375,33.37125,17.0,
125.116417,33.37125,27.5,
132.370458,33.372,27.7,
136.784083,33.372583,17.2,
133.97591699999998,33.377944,20.2,
137.40854199999998,33.378417,199.9,
150.203917,33.380528000000005,18.2,
150.185292,33.382861,29.1,
157.359125,33.384806,16.3,
147.749833,33.385861,18.7,
174.67291699999996,33.386167,19.7,
159.922292,33.388389000000004,23.9,
152.5695,33.392,27.9,
137.487375,33.399916999999995,34.1,
140.46391699999998,33.402111,112.9,
139.786667,33.411667,178.1,
133.159625,33.412556,25.7,
130.403583,33.413028000000004,45.0,
126.14025,33.413167,21.2,
165.221667,33.413389,190.9,
142.008833,33.414944,61.0,
125.561292,33.418528,16.0,
167.81608300000005,33.421333000000004,20.9,
147.152417,33.421444,30.4,
153.5925,33.426139,36.6,
133.176292,33.426444000000004,46.2,
155.677167,33.429389,41.7,
166.177542,33.43575,51.3,
151.85566699999995,33.435944,19.2,
138.513833,33.436389,16.9,
131.2605,33.438556,28.9,
145.529958,33.441611,17.8,
151.17675,33.442,38.9,
174.417917,33.44225,18.7,
146.020708,33.443111,15.5,
173.703125,33.444972,35.5,
147.731667,33.445111,56.1,
140.756417,33.445417,36.6,
173.612,33.446361,39.4,
158.510417,33.449361,42.3,
126.22775,33.449611,87.7,
142.976958,33.451278,15.0,
174.392208,33.451389,37.6,
156.102458,33.451444,15.1,
145.420458,33.453610999999995,91.6,
125.136458,33.454917,34.0,
153.759,33.455333,28.1,
163.67554199999995,33.45925,18.9,
127.65175,33.461667,18.1,
162.83770800000005,33.462306,36.8,
134.74225,33.463583,25.3,
153.252208,33.465056,246.6,
148.49875,33.466528000000004,21.7,
165.749208,33.466944,15.9,
131.2525,33.469333,29.7,
132.682417,33.471139,34.6,
174.1285,33.473222,49.8,
142.128167,33.473361,18.6,
149.91225,33.473861,24.9,
145.341875,33.474971999999994,26.0,
134.946292,33.478028,26.4,
140.40200000000002,33.478278,15.5,
128.49279199999998,33.482583,47.7,
145.647625,33.483667,34.3,
129.624375,33.484306,50.3,
144.05783300000004,33.485028,23.5,
173.43875,33.487639,22.9,
135.08183300000002,33.488556,29.7,
137.655167,33.490278,104.8,
139.898,33.490917,25.4,
139.84775,33.492,92.3,
144.940792,33.492528,31.3,
152.807375,33.49275,20.9,
153.31970800000005,33.495111,35.2,
145.187375,33.498306,16.0,
145.861208,33.499306,16.6,
173.548625,33.50225,16.2,
135.12675,33.502389,81.9,
152.715917,33.505111,278.1,
164.056083,33.506083000000004,16.3,
151.855375,33.506722,17.8,
138.884167,33.509028,41.6,
140.601042,33.511111,22.7,
158.7615,33.513278,77.3,
128.498708,33.513861,27.5,
154.48433300000005,33.515389,44.1,
128.147375,33.526389,36.4,
138.818875,33.528667,15.9,
165.375208,33.530556,16.0,
128.151333,33.530583,126.7,
152.094583,33.53375,226.8,
128.153542,33.534861,224.5,
139.256917,33.536111,41.6,
129.019458,33.540361,213.1,
126.39625,33.541667,112.2,
134.92670800000002,33.542417,25.2,
129.239375,33.545944,324.6,
173.885292,33.54775,99.3,
166.883625,33.551583,144.9,
125.211125,33.552389,24.8,
147.73904199999996,33.554222,31.6,
137.921167,33.554889,33.6,
132.70920800000002,33.555806,61.3,
161.83408300000005,33.560028,42.2,
126.404292,33.561139000000004,60.2,
136.458625,33.561806,29.0,
125.235042,33.56675,31.1,
147.545,33.570556,20.7,
170.954208,33.571556,30.5,
135.671542,33.572556,19.3,
162.336458,33.573194,21.2,
164.77045800000005,33.575889000000004,15.9,
130.146625,33.577389000000004,22.1,
149.547958,33.577389000000004,127.8,
129.57675,33.578167,21.6,
163.435708,33.57852800000001,28.3,
144.62133300000005,33.579556,23.2,
126.059,33.579833,18.8,
135.980542,33.581222,33.7,
169.326458,33.582639,196.1,
148.90825,33.584583,33.0,
159.327417,33.584610999999995,32.2,
173.44799999999995,33.58525,24.4,
127.47225,33.589861,15.4,
148.612667,33.589861,147.8,
163.897583,33.593389,34.0,
157.07816699999995,33.595194,16.0,
139.049125,33.595556,176.4,
174.948542,33.596611,15.8,
128.979292,33.600417,30.7,
126.976292,33.601278,31.5,
144.64658300000005,33.603221999999995,38.9,
134.72816699999998,33.603806,23.4,
151.44,33.607417,23.6,
126.951958,33.60975,19.2,
151.936083,33.609944,120.7,
159.588625,33.612111,15.0,
126.371333,33.61525,29.1,
167.386583,33.618583,77.3,
145.06016699999995,33.621694,15.7,
169.41220800000005,33.624222,16.1,
167.823583,33.630722,19.1,
128.579667,33.633139,108.8,
162.865833,33.636167,22.0,
144.98316699999995,33.637056,24.1,
141.485875,33.642111,18.8,
139.171458,33.642444,26.4,
160.36658300000005,33.647056,17.9,
156.13804199999996,33.647110999999995,21.8,
138.507792,33.647806,26.3,
171.252083,33.649472,164.0,
167.860917,33.654667,30.8,
143.229833,33.658083000000005,243.4,
144.86295800000005,33.659861,21.4,
164.055667,33.661333,57.2,
152.558208,33.662333000000004,24.6,
130.530125,33.662778,267.0,
168.857125,33.664833,20.8,
142.312958,33.666472,26.6,
126.830375,33.66925,43.5,
129.90966699999998,33.671278,17.2,
145.55200000000005,33.674167,49.0,
154.399458,33.675444,123.7,
132.291667,33.677444,30.0,
135.26079199999998,33.680556,26.7,
166.474083,33.681472,88.5,
125.298125,33.684833000000005,50.0,
152.400375,33.692444,19.1,
132.235042,33.694444,58.0,
136.881583,33.69575,29.0,
156.603083,33.695889,65.2,
126.591333,33.696306,19.5,
144.586625,33.699721999999994,45.1,
145.88691699999995,33.700417,26.7,
157.84729199999995,33.702721999999994,31.7,
167.505833,33.707083000000004,37.1,
142.350458,33.713944,18.7,
133.880583,33.716167,17.9,
173.28983300000004,33.720167,886.6,
174.70325,33.720639,159.2,
159.70654199999996,33.723471999999994,44.1,
144.46775,33.723694,16.4,
130.782042,33.729306,32.3,
146.181958,33.732694,19.1,
136.822833,33.734306,336.5,
131.130375,33.735722,86.1,
154.78825,33.736833000000004,108.7,
161.777875,33.736971999999994,19.0,
147.80533300000005,33.741806,39.5,
145.6505,33.743556,118.1,
144.360958,33.746139,15.5,
139.706125,33.748611,15.2,
143.012333,33.749556,15.9,
126.968042,33.749611,44.5,
151.170958,33.751556,15.0,
167.857958,33.755083,35.9,
146.55525,33.759139000000005,18.0,
138.443625,33.762611,20.8,
138.946792,33.765639,16.3,
172.24725,33.768,57.9,
174.4645,33.771028,16.1,
134.008667,33.774056,67.5,
157.56591699999996,33.775667,16.4,
138.370708,33.778583000000005,40.3,
126.612708,33.779278000000005,23.2,
169.547375,33.782583,60.0,
164.86879199999996,33.78625,34.1,
146.38875,33.789361,16.5,
147.822,33.7895,42.0,
142.418,33.792417,73.4,
135.63225,33.793083,23.4,
162.05166699999995,33.796,310.3,
146.08420800000005,33.799222,83.6,
129.791083,33.801889,39.4,
164.076583,33.802222,32.6,
174.417833,33.805528,61.6,
138.02866699999998,33.808639,257.3,
155.5595,33.8095,37.6,
143.305625,33.810722,18.5,
163.826083,33.813917,24.1,
168.277875,33.815889,22.5,
171.109833,33.82075,49.5,
162.760708,33.820861,26.1,
137.949042,33.821417,380.2,
133.26929199999998,33.821694,16.3,
158.647167,33.821694,443.6,
166.77279199999995,33.829306,55.9,
158.635625,33.833528,19.9,
164.6745,33.833694,16.8,
152.23570800000005,33.833972,24.2,
144.269083,33.834306,27.3,
169.391542,33.837639,88.7,
129.265875,33.841556,28.7,
154.95791699999995,33.847221999999995,15.5,
155.703333,33.849444,86.0,
166.250417,33.853306,99.5,
139.351542,33.857972,24.0,
162.48575,33.858917,23.1,
173.174125,33.859139,25.8,
137.125625,33.859639,51.1,
130.192125,33.860278,15.0,
146.910792,33.861472,25.1,
148.126917,33.866944000000004,61.0,
135.852875,33.8695,64.4,
152.531708,33.873361,24.6,
154.821458,33.874111,20.7,
149.300625,33.876111,27.3,
168.102083,33.879222,150.0,
165.427875,33.881861,70.5,
164.536833,33.884444,17.1,
173.22716699999995,33.884611,28.1,
170.210417,33.884972,57.7,
160.958042,33.887083000000004,36.0,
170.66425,33.88825,46.2,
128.721417,33.894,15.7,
140.886167,33.89402800000001,23.2,
151.87741699999995,33.8945,31.3,
128.634333,33.896528,22.3,
173.114708,33.896639,21.5,
158.62875,33.899611,42.3,
132.859542,33.900833,53.5,
142.683333,33.903194,21.1,
172.100083,33.90425,15.6,
146.559667,33.905278,24.0,
133.214875,33.90575,125.9,
144.291083,33.911333,29.8,
133.08308300000002,33.912028,20.4,
128.468917,33.913333,25.6,
160.26441699999995,33.9135,49.2,
164.933708,33.914611,28.4,
163.20875,33.917833,20.6,
140.680208,33.918278,16.6,
128.224417,33.918833,78.0,
174.986292,33.923833,18.2,
139.342042,33.923860999999995,26.7,
172.58025,33.924056,36.7,
160.27783300000004,33.92625,62.9,
136.46995800000002,33.926722,19.0,
156.214125,33.938389,19.6,
153.99225,33.942889,131.3,
137.543917,33.943083,75.9,
127.665583,33.946333,17.8,
145.519875,33.947028,23.8,
142.508208,33.955389000000004,34.4,
148.413167,33.962389,15.0,
142.573917,33.964806,16.8,
149.712417,33.972833,37.1,
155.29220800000004,33.973694,25.9,
172.43875,33.973833,94.7,
133.82691699999998,33.978221999999995,20.1,
173.086167,33.982528,48.6,
164.021208,33.990917,19.6,
160.967333,33.992306,39.3,
147.940167,33.993028,22.3,
174.758833,33.997944,15.2,
133.444375,34.0005,62.6,
156.81479199999995,34.000972,16.4,
169.314333,34.003278,23.2,
160.715458,34.006278,65.8,
148.81354199999996,34.009139000000005,17.0,
142.792458,34.011306,72.5,
161.264625,34.013167,119.9,
139.816667,34.013971999999995,227.3,
130.220917,34.014139,34.1,
162.974875,34.015139000000005,15.5,
132.251833,34.019556,19.0,
151.097,34.019611,34.4,
151.023292,34.022139,15.4,
142.363792,34.022444,19.2,
137.173625,34.022472,28.8,
138.842958,34.025389000000004,186.2,
161.235833,34.025583000000005,46.9,
155.598125,34.025778,300.8,
141.44354199999995,34.026639,121.3,
168.593292,34.0315,160.7,
138.863375,34.0325,19.4,
128.05295800000002,34.035472,56.5,
148.93045800000004,34.035556,55.6,
128.122875,34.036639,37.5,
163.360458,34.038139,20.8,
145.3505,34.038611,48.3,
148.9065,34.043333000000004,40.5,
145.613292,34.0435,26.8,
146.197333,34.044971999999994,43.6,
129.300875,34.047222,54.8,
168.617875,34.048083,20.5,
125.587167,34.04975,22.5,
148.633625,34.059417,68.5,
159.578917,34.066306,25.0,
173.755833,34.066694,19.6,
173.050167,34.069111,55.0,
167.299958,34.072306,66.3,
147.180708,34.075639,15.5,
151.04445800000005,34.076139000000005,31.1,
